vi,cn
Bất nại tòng tiền bột tốt ông.,不奈從前勃窣翁。
"Hạnh cao triều dã chấn thanh phong,",行高朝野振清風，
Tích trụ như vân mộ tập long.,錫拄如雲暮習龍。
"Nhân vũ hốt kinh băng huệ đống,",仁宇忽驚崩惠棟，
Đạo lâm thường thán yển minh tùng.,道林常嘆偃冥松。
"Phần oanh bích thảo thiêm tân tháp,",墳縈碧草添新塔，
Thuỷ trám thanh sơn nhận cựu dung.,水蘸青山認舊容。
Tịch tịch thiền quan thuỳ cánh khấu?,寂寂禪關誰更叩？
Kinh qua sầu thính mộ thiên chung.,經過愁聽暮天鐘。
"Bình sinh hận bất thức Sầm Lâu,",平生恨不識岑樓，
Nhất độc di biên nhất điểm đầu.,一讀遺編一點頭。
"Thoa lạp Ngũ hồ vinh bội ấn,",簑笠五湖榮佩印，
Tang ma sổ mẫu thắng phong hầu.,桑麻數畝勝封侯。
"Thế gian thử ngữ thuỳ năng đạo,",世間此語誰能道，
Vạn cổ tư văn khứ dĩ hưu.,萬古斯文去已休。
"Dục lỗi tao hồn hà xứ thị,",欲酹騷魂何處是，
Yên ba vạn khoảnh sử nhân sầu.,煙波萬頃使人愁。
"Nhĩ mục tâm can cụ thử thân,",耳目心肝具此身，
Cổ hà nhân dã ngã hà nhân.,古何人也我何人。
"Bất kinh học vấn an tri đạo,",不經學問安知道，
Hội lịch phồn hoa khởi giải bần.,會歷繁花豈解貧。
"Quý dã bất kiêu phương thị lễ,",貴也不驕方是禮，
Mẫn nhi hảo học vị chi văn.,敏而好學謂之文。
"Phân minh ký thủ lão sơn giáo,",分明記取老山教，
Đức bất cô hề tất hữu lân.,德不孤兮必有鄰。
"Phát dĩ tinh tinh diệc bão tôn,",髮已星星亦抱孫，
Như hà quan vật lý do hôn.,如何觀物理猶昏。
"Sài lang hung mãnh nan thi đức,",豺狼凶猛難施德，
Thư quái khinh khiêu dị bối tâm.,狙獪輕佻易背心。
"Tào Tháo phụ nhân nhân lại táng,",曹操負人仁賴喪，
Dương Chu vị ngã nghĩa do tồn.,楊朱為我義猶存。
"Toán lai tương dữ duy thiên tính,",算來相與惟天性，
Thận trạch giao thân thận thủ ngôn.,愼擇交親愼守言。
"Nhân gia nhất tộc bạng thanh khê,",人家一族傍淸溪，
Tam nguyệt đông phong liễu phất đê.,三月東風柳拂堤。
"Ma tỉnh hữu nhân hàm lục nghĩ,",麻井有人酣綠蟻，
Tang thôn hà xứ hưởng hoàng kê.,桑村何處響黃雞。
"Khiếp đào hoa hạ oanh thanh nhuyễn,",怯桃花下鶯聲軟，
Lưu thuỷ kiều biên điệp phách mê.,流水橋邊蝶魄迷。
"Xuân cảnh thiên nùng ngâm hứng loạn,",春景偏濃吟興亂，
Thôi xao bất giác tịch dương tây.,推敲不覺夕陽西。
"Hồng trần cảnh ngoại biệt cư chư,",紅塵景外別居諸，
Vũ trụ y y thái phác dư.,宇宙依依太樸餘。
"Huyền đặng liễu âm thuỳ viễn phố,",懸磴柳陰垂遠浦，
Hàn phong tháp ảnh nhập song hư.,寒峰塔影入窗虛。
"Hồ sơn hứng bãi sơ văn hạc,",湖山興擺初聞鶴，
Vân quán miên dư hiểu sách lư.,雲館眠餘曉策驢。
"Thuỳ mệnh thử trung chân tạo hoá,",誰命此中真造化，
Phân minh bút chỉ kiến Hoa Tư.,分明筆紙見華胥。
"Thương mang hoang ổ tiếp hàn sa,",蒼茫荒塢接寒沙，
"Thuỷ tĩnh, phong vi, thạch thế tà.",水靜風微石勢斜。
"Nhất thốc lâu đài khai thế giới,",一簇樓臺開世界，
Bán sơn thảo thụ biệt niên hoa.,半山草樹別年華。
"Thời giao cầm vận minh xuân điểu,",時交琴韻鳴春鳥，
Độc thiến đăng quang tá mộ hà.,獨倩燈光借暮霞。
"Bĩ thái bất quan trần hải cục,",否泰不關塵海局，
Bạch vân thâm xứ vũ tiên gia.,白雲深處羽仙家。
"Tứ đại thiên trung cánh tiểu hoàn,",四大天中更小寰，
Hải liên nhất sắc bạch mê man.,海連一色白迷漫。
"Hoành tà viễn phố hà niên thụ,",橫斜遠浦何年樹，
Lạc dịch thâm lâm sổ toạ san.,絡繹深林數座山。
"Thuỷ trướng đào thôn, ngư ổn phiếm,",水漲桃村漁穩泛，
"Phong cao liễu dịch, điểu tri hoàn.",風高柳澤鳥知還。
"Tiêu dao nhân tại hồng mông thế,",逍遙人在鴻濛世，
Cương toả hồi đầu liễu bất quan.,韁鎖回頭了不關。
"Lãm Thuý đình đông trúc mãn lâm,",攬翠亭東竹滿林，
Sài môn trú tảo tịnh âm âm.,柴門晝掃凈陰陰。
"Vũ dư sơn sắc thanh thi nhãn,",雨餘山色清詩眼，
Lạo thoái giang quang tịnh tục tâm.,潦退江光凈俗心。
"Hộ ngoại điểu đề tri khách chí,",戶外鳥啼知客至，
Đình biên mộc lạc thức thu thâm.,庭邊木落識秋深。
"Ngọ song thuỵ tỉnh hồn vô mị,",午窗睡醒渾無寐，
Ẩn kỷ phần hương lý ngọc cầm.,隱几焚香理玉琴。
"Thuỳ đạo hành đô sở bất quan,",誰道行都所不關，
Hồi hương vọng bái tổ sơ an.,回鄉望拜祖初安。
"Tứ dân lạc nghiệp, tha vô đối,",四民樂業他無對，
"Ngũ lộ tề lai, nguyện mạc hoàn.",五路齊來願莫還。
"Thanh tử lâm triều xa mã hội,",青紫臨朝車馬會，
Chúc đăng chung dạ tiếu đàm hoan.,燭燈終夜笑談歡。
"Vị tri khả bảo sơn hà cố,",未知可保山河固，
Hãn hoạn phòng vi lự bách ban.,捍患防微慮百般。
"Trùng trùng bích thuỷ cánh thanh san,",重重碧水更青山，
Thiên lý tằng tư khế mã yên.,千里曾茲憩馬鞍。
"Tuyền dẫn dao tranh quy chẩm điệm,",泉引瑤箏歸枕簟，
Nguyệt tương ngọc kính trú lan can.,月將玉鏡住欄桿。
"Thần tâm tự giác duy thiên bạch,",臣心自覺惟天白，
Khách xá ninh tri hữu tuế hàn.,客舍寧知有歲寒。
"Trận trận tây phong hà xứ khởi,",陣陣西風何處起，
Hảo xuy thanh mộng đáo Trường An.,好吹清夢到長安。
"Tiểu tiểu hiên song nuỵ nuỵ lư,",小小軒窗矮矮廬，
Quan cư đốn giác loại u cư.,官居頓覺類幽居。
"Thương ba giang thượng nhàn thuỳ điếu,",滄波江上閒垂釣，
Lục thụ âm trung tĩnh khán thư.,綠樹陰中靜看書。
"Vũ quá tình lam khuy hộ dũ,",雨過晴嵐窺戶牖，
Phong lai tuyết lãng vũ đình trừ.,風來雪浪舞庭除。
"Ngọ song tiêu sái vô trần luỵ,",午窗瀟灑無塵累，
Nhất phiến nhàn tâm nhiếp thái hư.,一片閒心躡太虛。
"Thu quang hữu bút mạc hình dung,",秋光有筆莫形容，
Khích mục sơn hà xứ xứ đồng.,激目山河處處同。
"Nhất phái Tào Khê hàn trạm trạm,",一派曹溪寒湛湛，
Thiên niên Hùng Nhĩ bích tùng tùng.,千年熊耳碧叢叢。
"Đăng lung chàng phá kim cương quyển,",燈籠撞破金剛圈，
Lộ trụ hồn thôn lật cức bồng.,露柱渾吞栗棘蓬。
"Dục thức cá trung đoan đích ý,",欲式箇中端的意，
Tân La dạ bán nhật đầu hồng.,新羅夜半日頭紅。
"Lĩnh ngoại xuân quy tự phóng mai,",嶺外春歸自放梅，
Hồng hồng bạch bạch tổng xuân tài.,紅紅白白總春栽。
"Phàm tam thập ngã giang sơn hữu,",凡三十我江山友，
Thị tứ thiên niên giáo dục lai.,是四千年教育來。
"Lão thiếu đồng niên giai bá trọng,",老少同年皆伯仲，
Dần cung dị nhật thử thê giai.,夤恭異日此梯階。
"Tiền trình vạn lý do ngô vãng,",前程萬里猶吾往，
Báo quốc văn chương miễn triển hoài.,報國文章勉展懷。
"Tú thuỷ oanh hu nhiễu quách thôn,",繡水縈紆繞郭村，
Thư đường phủ khám xảo đương môn.,書堂府瞰巧當門。
"Ba quang thiên ảnh dung tình tính,",波光天影融情性，
Chỉ trướng mai hoa đạm mộng hồn.,紙帳梅花淡夢魂。
"Phong chiến nha thiêm thu diệp hưởng,",風顫牙籤秋葉響，
Vũ giai cù nhãn ngọ yên hôn.,雨揩鴝眼午煙昏。
"Độc thư kiến hiệu hồn dư sự,",讀書見效渾餘事，
Cánh thuyết Quan Tây hữu viễn tôn!,竟說關西有遠孫。
"Bình ngạnh kinh hoa tiếu lục trầm,",萍梗京華笑陸沉，
Tây phong xuy động cố hương tâm.,西風吹動故鄉心。
"Nhất viên xuân thụ thanh nhưng tại,",一園春樹青仍在，
Bách mẫu tư điền lục chính xâm.,百畝私田綠正侵。
"Thiên lý si vân nhàn viễn tụ,",千里癡雲閒遠岫，
Trung không cô nhạn diểu giai âm.,中空孤雁杳佳音。
"Cùng thông Bác Phục quan huyền tạo,",窮通剝復關玄造，
Hà nhật hoa tiền lãng hứng ngâm.,何日花前浪興吟。
"Thiết mã tê phong cổ bích đồi,",鐵馬嘶風古碧頹，
Ngưỡng thiên trường khiếu bạch vân khai.,仰天長嘯白雲開。
"Di gia tổng ái sơn như ngọc,",移家總愛山如玉，
Hoán kiếp thuỳ tri thổ diệc hôi.,換劫誰知土亦灰。
"Vân đoạn Hạc sào thiên hộ bế,",雲斷鶴巢千戶閉，
Nguyệt minh Long đỗ nhất phàm lai.,月明龍肚一帆來。
"Đào hoa đạp biến thôn nam bắc,",桃花踏遍村南北，
Bất kiến phi tiên không phục hồi.,不見飛仙空復回。
"Ngẫu nhân công sự đáo Tư Minh,",偶因公事到思明，
Phiếm phiếm liêu bằng quế trạo khinh.,泛泛聊憑桂棹輕。
"Nhất thuỷ bạch tha băng luyện tẩy,",一水白拖冰練洗，
Quần sơn thuý kết ngọc trâm hoành.,群山翠結玉簪橫。
"Vân tuỳ cô nhạn đương không ảnh,",雲隨孤雁當空影，
Phong tống hàn viên báo vãn thanh.,風送寒猿報晚聲。
"Hồ thỉ tứ phương nam tử sự,",弧矢四方男子事，
Tráng hoài ưng bất phụ bình sinh.,壯懷應不負平生。
"Thanh u nhất tụ thử giang can,",清幽一岫此江干，
Thuý nghiễn thương ba điểm xuyết gian.,翠巚蒼波點綴間。
"Thâm Phố thanh giao tam giáp thuỷ,",深浦清交三夾水，
Hương La bích ủng lưỡng điều sơn.,香羅碧擁兩條山。
"Vân đầu lão thụ Đinh hầu miếu,",雲頭老樹丁侯廟，
Sa chuỷ biên chu Đỗ Xá loan.,沙嘴扁舟杜舍灣。
"Thạch toạ phù không thuỳ vị trí,",石座浮空誰位置，
Du nhân kỷ độ phú quan lan.,遊人幾度賦觀瀾。
"Thánh học cao minh đạt cổ câm,",聖學高明達古今，
Thiết nhiên long tạng quán hoa tâm.,竊然龍藏貫花心。
"Thích phong ký đắc khai quyền bảo,",釋風既得開拳寶，
Tổ ý tương vô thấu thuỷ châm.,祖意將無透水針。
"Trí bạt Thiền quan thông Thiếu Thất,",智拔禪關通少室，
Tình siêu giáo hải khoá Uy Âm.,情超教海跨威音。
"Nhân gian chỉ kiến thiên sơn tú,",人間只見千山秀，
Thuỳ thính viên đề thâm xứ thâm.,誰聽猿啼深處深。
"Hiếu tu nhân khứ nhị thiên tải,",好修人去二千載，
Thử địa do văn lan chỉ hương.,此地猶聞蘭芷香。
"Tông quốc tam niên bi phóng trục,",宗國三年悲放逐，
Sở từ vạn cổ thiện văn chương.,楚詞萬古擅文章。
"Ngư long giang thượng vô tàn cốt,",魚龍江上無殘骨，
Đỗ nhược châu biên hữu chúng phương.,杜蒻洲邊有眾芳。
"Cực mục thương tâm hà xứ thị,",極目傷心何處是，
Thu phong lạc mộc quá Nguyên Tương.,秋風落木過沅湘。
"Sở quốc oan hồn táng thử trung,",楚國冤魂葬此中，
Yên ba nhất vọng diểu hà cùng.,煙波一望渺何窮。
"Trực giao hiến lệnh hành thiên hạ,",直交憲令行天下，
Hà hữu Ly tao kế Quốc phong ?,何有離騷繼國風。
"Thiên cổ thuỳ nhân liên độc tỉnh,",千古誰人憐獨醒，
Tứ phương hà xứ thác cô trung ?,四方何處托孤忠。
"Cận thời mỗi hiếu vi kỳ phục,",近時每好為奇服，
Sở bội tiêu lan cánh bất đồng.,所揹椒蘭竟不同。
"Bách tuế năng kham kỷ biệt ly,",百歲能堪幾別離，
Dị hương cửu khách vị thành quy.,異鄉久客未成歸。
"Xuân thâm đình viện hoè âm hợp,",春深庭院槐陰合，
Nhật noãn trì đường liễu nhứ phi.,日暖池塘柳絮飛。
"Vạn hộc hương sầu nan đáng tửu,",萬斛鄉愁難當酒，
Tam phân bệnh cốt bất thăng y.,三分病骨不勝衣。
"Hoàng trần vô hạn đô môn ngoại,",黃塵無限都門外，
Tảo sấn nam huân phú “Thức vi”.,早趁南薰賦式微。
"Bài đãng cuồng phong quát địa sinh,",擺蕩狂風括地生，
Ngư ông tuý lý điếu chu hoành.,魚翁醉裡釣舟橫。
"Tứ thuỳ vân hợp âm mai sắc,",四垂雲合陰霾色，
Nhất phái ba phiên cổ động thanh.,一派波翻鼓動聲。
"Vũ cước trận thôi phiêu lịch lịch,",雨腳陣催飄歷歷，
Lôi xa luân chuyển nộ oanh oanh.,雷車輪轉怒轟轟。
"Tạm thì trần liễm thiên biên tịnh,",暫時塵斂天邊淨，
Nguyệt lạc trường giang dạ kỷ canh.,月落長江夜幾更。
"Biên quận Thừa tuyên tráng chí thù,",邊郡承宣壯志酬，
Hùng phiên tiết chế hữu huy du.,雄藩節制有徽猷。
"Thanh tùng bảo nhĩ tuế hàn tiết,",青松保爾歲寒節，
Bạch phát khoan dư tây cố ưu.,白髮寬予西顧懮。
"Huấn sức binh nông giai tựu tự,",訓飭兵農皆就緒，
Giải đình trấn thú thị hà thu?,解停鎮戍是何秋。
"Cần lao mạc vị vô tri giả,",勤勞莫謂無知者，
Tứ mục nguyên phi tế miện lưu!,四目原非蔽冕旒。
"Sinh vị thành danh thân dĩ suy,",生未成名身已衰，
Tiêu tiêu bạch phát mộ phong xuy.,蕭蕭白髮暮風吹。
Tính thành hạc hĩnh hà dung đoạn?,性成鶴脛何容斷？
Mệnh đẳng hồng mao bất tự tri.,命等鴻毛不自知。
"Thiên địa dữ nhân truân cốt tướng,",天地與人屯骨相，
Xuân thu hoàn nhữ lão tu mi.,春秋還汝老鬚眉。
"Đoạn bồng nhất phiến tây phong cấp,",斷蓬一片西風急，
Tất cánh phiêu linh hà xứ quy?,畢竟飄零何處歸？
"Sàng trách yêm yêm bất xuất môn,",床簀淹淹不出門，
Lữ sầu tiêu đắc kỷ hoàng hôn.,旅愁消得幾黃昏。
"Nhược khu chi ỷ tam phân sấu,",弱軀支倚三分瘦，
Chính khí duy trì nhất điểm tồn.,正氣維持一點存。
"Vô dược khả y ưu quốc bệnh,",無藥可醫憂國病，
Hữu quan nan trở mộng gia hồn.,有關難阻夢家魂。
"Tương liên hạnh hữu đồng tâm lữ,",相憐幸有同心侶，
Thời khải tiên phi uý nhất ngôn.,時啟箋扉尉一言。
"Tam thập hành canh lục xích thân,",三十行庚六尺身，
Thông minh xuyên tạc tổn thiên chân.,聰明穿鑿損天真。
"Bản vô văn tự năng tăng mệnh,",本無文字能憎命，
Hà sự càn khôn thác đố nhân?,何事乾坤錯妒人。
"Thư kiếm vô thành sinh kế xúc,",書劍無成生計促，
Xuân thu đại tự bạch đầu tân.,春秋代序白頭新。
"Hà năng lạc phát quy lâm khứ,",何能落髮歸林去，
Ngoạ thính tùng phong hưởng bán vân!,臥聽松風響半雲。
"Phiêu linh bình cánh cùng du tử,",飄零萍梗窮遊子，
Bạt thiệp quan lương tiện hữu ty.,跋涉關涼賤有司。
"Hứa quốc vô tài duy khẩu thiệt,",許國無才惟口舌，
Du nhân nhất thoại thất tu mi.,猷人一話失鬚眉。
"Hành tàng xuất xử hữu phận mệnh,",行藏出處有分命，
Nam bắc đông tây vô hiểm di.,南北東西無險夷。
"Tông miếu hạnh an thần trách tắc,",宗廟幸安臣責塞，
Giang hồ hảo hứng bệnh tương nghi.,江湖好興病相宜。
"Nộ giao hư vụ bá thuyền song,",怒蛟噓霧簸船窗，
Tứ nguyệt bôn ba khoái tự lang.,四月奔波駃似瀧
"Ngạn thụ đông tây kỳ phất lược,",岸樹東西旗拂掠，
Than thanh thượng hạ ngọc thung chàng.,灘聲上下玉舂撞
"Yên ba vạn lý đan tâm thốn,",煙波萬里丹心寸，
Phong vũ cô bồng lục mấn song.,風雨孤蓬綠鬢雙
"Bất thị nhất quan thiên thượng khứ,",不是一官天上去，
Na kham thử nhật ngoạ thương giang.,那堪此日臥滄江。
"Thắng cảnh trùng du chu nhất thiên,",勝景重遊舟一扁，
Phong quang hồi thủ tứ vô biên.,風光回首思無邊。
"Mai thê hạc tử viên thành thú,",梅棲鶴子爰成趣，
Nguyệt tỷ phong di khế túc duyên.,月姊風姨契夙緣。
"Ngũ sắc văn thành vân động khẩu,",五色文成雲峝口，
Cửu thành nhạc tấu điểu sơn điên.,九城樂奏鳥山顚。
"Sơn hà phong cảnh kim như tạc,",山河風景今如昨，
Ưng biểu thi chương thạch thượng truyền.,應表詩章石上傳。
"Độc hữu ky thần lệ ám lưu,",獨有羈臣淚暗流，
Quốc tình gia tứ lưỡng du du.,國情家思兩悠悠。
"Tha hương khởi tất phùng thanh nhãn,",他鄉豈必逢青眼，
Nghịch cảnh thuỳ năng bất bạch đầu.,逆境誰能不白頭。
"Hứa quốc cô trung Thục thừa tướng,",許國孤忠蜀丞將，
Báo cừu thốn thiệt Trương lưu hầu.,報仇寸舌張留侯。
"Nam nhi bất tố oanh thiên sự,",男兒不做轟天事，
Hư độ phù sinh tử cánh hưu.,虛度浮生死更休。
"Lục dã quy lai tứ ngũ kỳ,",綠野歸來四五期，
Bà bà bạch phát phục hà vi.,皤皤白髮復何為。
"Nhất bần mạo sấu kiêm thân sấu,",一貧貌瘦兼身瘦，
Đa bệnh hình si diệc ảnh si.,多病形癡亦影癡。
"Tôn tửu lũ không hoàng cúc tiếu,",樽酒屢空黃菊笑，
Tài thư bất tựu bạch âu nghi.,裁書不就白鷗疑。
"Vị tri lai thế thuỳ vi ngã,",未知來世誰為我，
Đáo thử phong lưu dã thị thuỳ.,到此風流也是誰。
"Ngô niên ngũ thập triếp huyền xa,",吾年五十輒懸車，
Quốc ngũ nguyên canh tuế ngũ trừ.,國五元更歲五除。
"Vũ hậu phù cùng khan lão cúc,",雨後扶筇看老菊，
Bệnh trung phục chẩm thính nhi thư.,病中伏枕聽兒書。
"Phệ sơ bất dụng tái tam độc,",筮初不用再三瀆，
Sự thập hà tu bát cửu như.,事十何須八九如。
"Tuý đáo phục ngâm ngâm phục tuý,",醉到復吟吟復醉，
Thâu nhàn ngô diệc ái ngô lư.,偷閒吾亦愛吾廬。
"Dục tức danh sơn phỏng cổ tung,",欲即名山訪古蹤，
Mang mang tổng dĩ thuộc hồng mông.,茫茫總已屬鴻濛。
"Thạch đài Đinh Lý luân đề kính,",石苔丁李輪蹄徑，
Động toả Trần Hồ cổ xuý phong.,洞鎖陳胡鼓吹風。
"Đại sĩ tàn bi hoa ảnh hạ,",大士殘碑花影下，
Thần y cố trạch điểu thanh trung.,神醫故宅鳥聲中。
"Duy dư thắng cảnh y nhiên tại,",惟餘勝景依然在，
Trường vị hi triều hộ thuý cung.,長為熙朝護邃宮。
"Tầm thường thôn ổ xuất lâm tuyền,",尋常村塢出林泉，
Cầm thụ phùng nghinh cảnh sắc nghiên.,禽樹逢迎景色妍。
"Hoàn lĩnh giai điền, điền chủng cốc,",環嶺皆田田種穀，
"Bàng cung thị thuỷ, thuỷ tài liên.",傍宮是水水栽蓮。
"Tự tiền nguyệt chiếu hư vô địa,",寺前月照虛無地，
Động lý vân tàng hỗn độn thiên.,洞裡雲藏混沌天。
"Thắng thưởng trường cung nhân trí lạc,",勝賞長供仁智樂，
Nhất du thời tứ thái bình diên.,一遊時肆太平筵。
"Trường An tự tích đế vương châu,",長安自昔帝王州，
Ngẫu phú Hoàng hoa tác thắng du.,偶賦皇華作勝遊。
"Tục tạp liêu di dân thái cổ,",俗雜獠夷民太古，
"Địa nghi canh đạo, tuế thường thu.",地宜粳稻歲常秋。
"Sơn trung quá ngã vô hà hổ,",山中過我無苛虎，
Cảnh thượng phiền quân súc mộc ngưu.,境上煩君畜木牛。
"Vương sự hữu trình quân chính cấp,",王事有程軍政急，
Hung hoài mạc hướng tửu bôi hưu.,胸懷莫向酒杯休。
"Sát hoả yên tiêu chúc giảm hồng,",殺火煙消燭减紅，
Du trần đoạn tống tức mông mông.,游塵斷送即濛濛。
"Tam canh đình viện mai hoa vũ,",三更庭院梅花雨，
Kỷ xứ trì đường liễu nhứ phong.,幾處池塘柳絮風。
"Lục dã dĩ đồi thanh thảo trủng,","綠野已堆青草塚,"
Loạn sơn khước học bạch đầu ông.,亂山卻學白頭翁。
"Trùng cừu thặng hỷ gia gia hữu,",重裘剩喜家家有，
Cương ngoạ vô nhân tự Lạc trung.,僵臥無人似洛中。
"Trung lập càn khôn bất ỷ thiên,",中立乾坤不倚天，
"Việt Nam văn vật cổ lai truyền,",越南文物古來傳。
"Quân dân cộng chủ tinh thần hội,",君民共主精神會，
"Thần tử tôn Chu nhật nguyệt truyền,",臣子尊周日月傳。
"Bách Việt sơn hà vô bạch xỉ,",百越山河無白齒，
"Nhất xoang trung nghĩa hữu thanh thiên,",一腔忠義有青天。
"Anh hùng đề cục hưu thành bại,",英雄提局休成敗，
Công luận thiên thu phó sử biên!,公論千秋付史編。
"Ngũ thập hưu ông bán mẫu đường,",五十休翁半畝堂，
Bắc song cao ngoạ bán thanh lương.,北窗高臥半清涼。
"Phì nê thuỷ chức hà y mật,",肥泥水織荷衣密，
U kính phong khiên thảo đới trường.,幽徑風牽草帶長。
"Tạp cú bất tu nhân cộng thưởng,",雜句不須人共賞，
Gian tình duy hữu tửu tương đương.,閒情惟有酒相當。
"Tàn xuân bệnh nhãn vô phân biệt,",殘春病眼無分別，
Nhật ảnh hy vi nhất dạng hoàng.,日影熹微一樣黃。
"Sơn trung đào nạn tử na sinh,",山中逃難死那生，
Tiết tự suy di tận khả kinh.,節序推移盡可驚。
"Hà xứ đồ tô kham thống ẩm,",何處屠蘇堪痛飲，
Mãn thôn Hồ kỵ chính liên doanh.,滿村胡騎正連營。
"Đa niên lữ ngụ gia hương cách,",多年旅寓家鄉隔，
"Kim nhật nhi tôn phụ tử tình,",今日兒孫父子情。
"Liệu đắc thiên tâm phương yếm loạn,",料得天心方厭亂，
Thái bình hành kiến trục tân chinh.,太平行見逐新正。
"Lục Tháp thành nam hệ nhất quan,",六塔城南繫一官，
Hải Vân dạ độ thạch toàn ngoan.,海雲夜渡石巑岏。
"Cùng tưu lam chướng tam niên thú,",窮陬嵐瘴三年戍，
Cố quốc yên hoa nhị nguyệt hàn.,故國煙花二月寒。
Nhất biệt bất tri hà xứ trú?,一別不知何處住，
Trùng phùng đương tác tái sinh khan.,重逢當作再生看。
"Hải thiên mang diểu thiên dư lý,",海天茫渺千餘里，
Thần phách tương cầu mộng diệc nan!,神魄相求夢亦難。
"Du du chiêm phụ bạch vân hương,",悠悠瞻父白雲鄉
"Khúc khúc giang lưu, khúc khúc trường.",曲曲江流曲曲腸
"Ngọ tuế thu vi đăng ất bảng,",午歲秋圍登乙榜
Tuất niên hạ quí thượng thiên đường.,戌年夏季上天堂
"Từ quan bất tố lưu nhi tố,",辭官不做留兒做
Hưởng thọ vô trường di tử trường.,享壽無長遺子長
"Lan quế truyền hương bi diệp ngữ,",蘭桂傳香碑葉語
Dung dung hậu phúc vĩnh lưu phương.,容容後福永流芳
"Cận lai suy bệnh bất tham thiền,",近來衰病不參禪，
Hồi ức tiền du diệc sảng nhiên.,回憶前遊亦愴然。
"Cổ tự tứ lân duy mộc thạch,",古寺四鄰唯木石，
Hàn tăng nhất tháp cộng vân yên.,寒僧一榻共雲煙。
"Kỷ tằng trúc ảnh nghi vô lộ,",幾層竹影疑無路，
Hữu khách tang gian lập đãi thuyền.,有客桑間立待船。
"Dã lão vị tri chung hưởng ngọ,",野老未知鐘響午，
Phóng ngưu sơn lộc ngoạ tùng miên.,放牛山麓臥松眠。
"Đào hoa, đào diệp lạc phân phân,",桃花桃葉落紛紛，
Môn yểm tà phi nhất viện bần.,門掩斜扉一院貧。
"Trú cửu đốn vong thân thị khách,",住久頓忘身是客，
Niên thâm cánh giác lão tuỳ thân.,年深更覺老隨身。
"Dị hương dưỡng chuyết sơ phòng tục,",異鄉養拙初防俗，
Loạn thế toàn sinh cửu uý nhân.,亂世全生久畏人。
"Lưu lạc bạch đầu thành để sự,",流落白頭成底事，
Tây phong xuy đảo tiểu ô cân.,西風吹倒小烏巾。
"Thập tải phong trần khứ quốc xa,",十載風塵去國賒，
Tiêu tiêu bạch phát ký nhân gia.,蕭蕭白髮寄人家。
"Trường đồ nhật mộ tân du thiểu,",長途日暮新遊少，
Nhất thất xuân hàn cựu bệnh đa.,一室春寒舊病多。
"Hoại bích nguyệt minh bàn tích dịch,",壞壁月明蟠蜥蜴，
Hoang trì thuỷ hạc xuất hà ma.,荒池水涸出蝦蟆。
"Hành nhân mạc tụng “Đăng lâu phú”,",行人莫誦登樓賦，
Cưỡng bán xuân quang tại hải nha.,強半春光在海涯。
"Danh sơn thính thoại tứ phong sinh,",名山聽話思風生，
Nhàn khước đa niên tiếu Tử Bình.,閑卻多年笑子平。
"Cân lực cộng hân kim chính kiện,",筋力共欣今正健，
Trần mang thuỳ miễn cửu tương anh.,塵忙誰免久相嬰。
"Tuyền như tống tửu hà từ ẩm,",泉如送酒何辭飲，
Thạch khả đề thi bất đãi trình.,石可題詩不待呈。
"Thử khứ khởi tri vi lạc thậm,",此去豈知為樂甚，
Đệ ư cao lĩnh thính tùng thanh.,第於高嶺聽松聲。
"Sơn thế đông hồi khống cự xuyên,",山勢東廻控巨川，
Đương yêu nhất xác bổng hồng liên.,當腰一礜捧紅蓮。
"Địa xưng danh thắng đa du khách,",地稱名勝多遊客，
Tự lập hồng hoang bất ký niên.,寺立洪荒不記年。
"Quá tục thế đồ khu Độc Lĩnh,",過續世途驅犢嶺，
Trừng thanh thiền kính dạng Long Uyên.,澄清禪鏡漾竜淵。
"Đăng lâm hà tất vấn nhân quả,",登臨何必問因菓，
Cửu thập cửu phong trung nhất thiên.,九十九峯中一天。
"Tích nhật thiền sư đáo thử phương,",昔日禪師到此方，
Tụ nhân viễn xứ hội vi hương.,聚人遠處會為鄉。
"Thiết đồng khuyến chế chư nông cụ,",鐵銅勸製諸農具，
Thị độ tân khai tập khách thương.,市渡新開集客商。
"Thổ dụng bất đa vô cát thổ,",土用不多無吉土，
Lương cầu túc số khiếm dân lương.,粮求足數欠民粮。
"Hậu di Tống Xá nhi thành sự,",後移宋舎而成事，
Tôn tổ từ tiêu biển dĩ chương.,尊祖祠標扁以彰。
"Đương thì thị toạ đàm huyền khách,",當時侍坐談玄客，
Kim nhật đáo môn đăng chiếu linh.,今日到門燈照靈。
"Trùng đối hoạch my hồn hoặc phản,",重對畫眉魂或返，
Mỗi khan di cảo lệ giao linh.,每看遺稿淚交零。
"Tây môn cựu lộ hoa ưng bạch,",西門舊路花應白，
Nam quốc tân thiên thảo dị thanh.,南國新阡草易青。
"Vô hạn việt ngâm chiêu bất đắc,",無限越吟招不得，
Chỉ tiền phong cấp thụ minh minh.,紙錢風急樹冥冥。
"Nhập niên hoạn hải lịch phong ba,",廿年宦海歷風波，
Hồi thủ quy lai nhất tiếu ha.,回首歸來一笑呵。
"Đầu phát hốt kinh tam điểm bạch,",頭髮忽驚三點白，
Nha bài kinh đắc cửu hồi ma.,牙牌經得九回磨。
"Thế tình dĩ tác băng tâm lãnh,",世情已作冰心冷，
Lão xỉ thiên hiềm nhục thực đa.,老齒偏嫌肉食多。
