vi,ch
Vô chiết ngã thụ khỉ.,無折我樹杞，
Khỉ cảm ái chi?,豈敢愛之？
Uý ngã phụ mỹ.,畏我父母。
Trọng khả huỳ dã.,仲可懷也，
"Phụ mẫu chi ngôn,",父母之言，
Diệc khả uý dã.,亦可畏也。
"Thương Trọng Tử hề,",將仲子兮，
Vô du ngã tường.,無逾我墻，
Vô chiết ngã thụ tang.,無折我樹桑，
Khỉ cảm ái chi?,豈敢愛之？
Uý ngã chư hương.,畏我諸兄。
Trọng khả hoài dã.,仲可懷也，
"Chư huynh chi ngôn,",諸兄之言，
Diệc khả uý dã.,亦可畏也。
"Thương Trọng Tử hề,",將仲子兮，
Vô du ngã viên.,無逾我園，
Vô chiết ngã thụ điền.,無折我樹檀，
Khỉ cảm ái chi?,豈敢愛之？
Uý nhân chi đa ngôn.,畏人之多言。
Trọng khả hoài dã.,仲可懷也，
"Nhân chi đa ngôn,",人之多言，
Diệc khả uý dã.,亦可畏也。
Hách hách minh minh.,赫赫明明。
"Vương mệnh khanh sĩ,",王命卿士，
"Nam Trọng thái tổ,",南仲太祖，
Thái sư Hoàng Phủ:,太師皇父：
"Chỉnh ngã lục sư,",整我六師，
Dĩ tu ngã nhung;,以修我戎；
"Ký kính ký giới,",既敬既戒，
Huệ thử nam quốc.,惠此南國。
"Vương vị Doãn thị,",王謂尹氏，
Mệnh Trình bá Hưu Phủ:,命程伯休父：
"Tả hữu trần hàng,",左右陳行，
Giới ngã sư lữ.,戒我師旅。
"Suất bỉ Hoài phổ,",率彼淮浦，
Tỉnh thử Từ thổ.,省此徐土。
"Bất lưu bất xử,",不留不處，
Tam sự tựu tự.,三事就緒。
"Hách hách nghiệp nghiệp,",赫赫業業，
Hữu nghiêm thiên tử.,有嚴天子。
"Vương thư bảo tác,",王舒保作，
Phỉ thiệu phỉ du.,匪紹匪遊。
"Từ phương dịch tao,",徐方繹騷，
Chấn kinh Từ phương.,震驚徐方。
"Như lôi như đình,",如雷如霆，
Từ phương chấn kinh.,徐方震驚。
"Vương phấn quyết vũ,",王奮厥武，
Như chấn như nộ.,如震如怒。
"Tiến quyết hổ thần,",進厥虎臣，
Hám như hao hổ.,闞如虓虎。
"Phô đôn Hoài Phần,",鋪敦淮濆，
Nhưng chấp xú lỗ.,仍執醜虜。
"Tiệt bỉ Hoài phổ,",截彼淮浦，
Vương sư chi sở.,王師之所。
"Vương lữ than than,",王旅嘽嘽，
Như phi như hàn.,如飛如翰。
"Như Giang như Hán,",如江如漢，
"Như sơn chi bao,",如山之苞，
"Như xuyên chi lưu,",如川之流，
Miên miên dực dực.,綿綿翼翼。
"Bất trắc bất khắc,",不測不克，
Trạc trưng Từ quốc.,濯徵徐國。
"Vương do doãn tắc,",王猶允塞，
Từ phương ký lai.,徐方既來。
"Từ phương ký đồng,",徐方既同，
Thiên tử chi công.,天子之功。
"Tứ phương ký bình,",四方既平，
Từ phương lai đình.,徐方來庭。
"Từ phương bất hồi,",徐方不回，
Vương viết hoàn quy.,王曰還歸。
"Y dư tất thư,",猗與漆沮，
Tiềm hữu đa ngư.,潛有多魚。
"Hữu triên hữu vị,",有鱣有鮪，
Điều thường yển lý.,鰷鱨鰋鯉。
"Dĩ hưởng dĩ tự,",以享以祀，
Dĩ giới cảnh phúc.,以介景福。
"Dư kỳ trừng,",予其懲，
Nhi bí hậu hoạn.,而毖後患。
"Mạc dư phanh phong,",莫予荓蜂，
Tự cầu tân thích.,自求辛螫。
"Triệu doãn bỉ đào trùng,",肇允彼桃蟲，
Phiên phi duy điểu.,拚飛維鳥。
"Vị kham gia đa nạn,",未堪家多難，
Dư hựu tập vu liễu.,予又集于蓼。
"Tiêu liêu chi thực,",椒聊之實，
Phồn diễn doanh thăng.,蕃衍盈升。
"Bỉ ký chi tử,",彼其之子，
Thạc đại vô bằng.,碩大無朋。
Tiêu liêu thư!,椒聊且，
Viễn điều thư!,遠條且。
"Tiêu liêu chi thực,",椒聊之實，
Phồn diễn doanh cúc.,蕃衍盈匊。
"Bỉ ký chi tử,",彼其之子，
Thực đại thả đốc.,碩大且篤。
Tiêu liêu thư!,椒聊且，
Viễn điều thư!,遠條且。
"Mân thiên tật uy,",旻天疾威、
Phu vu hạ thổ.,敷于下土。
"Mưu do hồi duật,",謀猶回遹、
Hà nhật tư thư?,何日斯沮？
"Mưu tang bất tòng,",謀臧不從、
Bất tang phúc dụng.,不臧覆用。
"Ngã thị mưu do,",我視謀猶、
Diệc khổng chi cùng.,亦孔之邛。
"Bất cảm bạo hổ,",不敢暴虎、
Bất cảm bằng hà.,不敢馮河。
"Nhân tri kỳ nhất,",人知其一、
Mạc tri kỳ tha.,莫知其他。
"Chiến chiến căng căng,",戰戰兢兢、
"Như lâm thâm uyên,",如臨深淵、
Như lý bạc băng.,如履薄冰。
"Tiểu nhung tiển thu,",小戎俴收，
"Ngũ mộc lương chu,",五楘梁辀，
Du hoàn hiếp khu (cúc).,遊環脅驅，
"Âm dẫn ốc tụ,",陰靷鋈續，
Văn nhân sướng hứu.,文茵暢轂，
"Giá ngã kỳ chú,",駕我騏馵。
"Ngôn niệm quân tử,",言念君子，
"Ôn kỳ như ngọc,",溫其如玉；
"Tại kỳ bản ốc,",在其板屋，
Loạn ngã tâm khúc.,亂我心曲。
"Tứ mẫu khổng phụ,",四牡孔阜，
"Lục bí tại thủ,",六轡在手。
"Kỳ lưu thị chưng,",騏騮是中，
Qua ly thị sâm.,騧驪是驂。
"Long thuẫn chi hạp,",龍盾之合，
Ốc dĩ quyết nạp.,鋈以觼軜。
"Ngôn niệm quân tử,",言念君子，
Ôn kỳ tại ấp.,溫其在邑。
Phương hà vi kỳ?,方何為期？
Hồ nhiên ngã nhiệm chi?,胡然我念之？
"Tiển tứ khổng quần,",俴駟孔群，
Cầu mâu ốc chuân.,厹矛鋈錞，
Mông phạt hữu uân.,蒙伐有苑。
"Hổ sướng lậu ưng,",虎韔鏤膺，
Giao sướng nhị quăng.,交韔二弓，
Trúc bế cổn đằng.,竹閉緄縢。
Ngôn niệm quân tử.,言念君子，
Tái tẩm tái hưng.,載寢載興；
"Yêm yêm lương nhân,",厭厭良人，
Trật trật đức ưng.,秩秩德音。
"Huệ bỉ tiểu tinh,",嘒彼小星，
Tam ngũ tại đông.,三五在東。
"Túc túc tiêu chinh,",肅肅宵征，
"Túc dạ tại công,",夙夜在公。
Thực mệnh bất đồng.,寔命不同！
"Hối bỉ tiểu tinh,",嘒彼小星，
Duy Sâm dữ Lão.,維參與昴。
"Túc túc tiêu chinh,",肅肅宵征，
"Bảo khâm dữ trù,",抱衾與裯。
Thực mệnh bất du.,寔命不猶！
"Tĩnh nữ kỳ xu,",靜女其姝，
"Sĩ ngã ư thành ngu,",俟我於城隅。
"Ái nhi bất kiến,",愛而不見，
Tao thủ trì trù.,搔首踟躕。
"Tĩnh nữ kỳ luyến,",靜女其孌，
Dĩ ngã đồng quản.,貽我彤管。
"Đồng quản hữu vĩ,",彤管有煒，
Duyệt địch nữ mỹ.,說懌女美。
"Tự mục quy đề,",自牧歸荑，
Tuân mỹ thả dị.,洵美且異。
"Phỉ nhữ chi vi mỹ,",匪女之為美，
Mỹ nhân chi dị.,美人之貽。
"Tinh tinh giả nga,",菁菁者莪，
Tại bỉ trung a.,在彼中阿。
"Ký kiến quân tử,",既見君子，
Lạc thả hữu nghi.,樂且有儀。
"Tinh tinh giả nga,",菁菁者莪，
Tại bỉ trung chỉ.,在彼中沚。
"Ký kiến quân tử,",既見君子，
Ngã tâm tắc hỉ.,我心則喜。
"Tinh tinh giả nga,",菁菁者莪，
Tại bỉ trung lăng.,在彼中陵。
"Ký kiến quân tử,",既見君子，
Tích ngã bách bằng.,錫我百朋。
"Phiếm phiếm dương chu,",泛泛楊舟，
Tái trầm tài phù.,載沉載浮。
"Ký kiến quân tử,",既見君子，
Ngã tâm tắc hưu.,我心則休。
Thứ kiến tố quan hề!,庶見素冠兮，
Cức nhân loan loan hề!,棘人欒欒兮，
Lao tâm đoàn đoàn hề!,勞心慱慱兮。
Thứ kiến tố y hề!,庶見素衣兮，
Ngã tâm thương bi hề!,我心傷悲兮，
Liêu dữ tử đồng quy hề!,聊與子同歸兮。
Thứ kiến tố tất hề!,庶見素韠兮，
Ngã tâm uẩn cất hề!,我心蘊結兮，
Liêu dữ tử như nhất hề!,聊與子如一兮。
"Bỉ trạch chi ba,",彼澤之陂，
Hữu bồ dữ hà.,有蒲與荷。
"Hữu mỹ nhất nhân,",有美一人，
Thương như chi hà?,傷如之何！
Ngộ mỵ vô vi.,寤寐無為，
Thế tứ phương đà.,涕泗滂沱。
"Bỉ trạch chi ba,",彼澤之陂，
Hữu bồ dữ kiên.,有蒲與蕳。
"Hữu mỹ nhất nhân,",有美一人，
"Thạc đại thả quyền,",碩大且卷。
Ngộ mỵ vô vi.,寤寐無為，
Trung tâm quyên quyên.,中心悁悁。
"Bỉ trạch chi ba,",彼澤之陂，
Hữu bồ hàm điểm.,有蒲菡萏。
"Hữu mỹ nhất nhân,",有美一人，
"Thạc đại thả nghiễm,",碩大且儼。
Ngộ mỵ vô vi.,寤寐無為，
Triển chuyển phục triểm.,輾轉伏枕。
Trắc bĩ hộ hề!,陟彼岵兮，
Chiêm vong phụ hề!,瞻望父兮。
"Phụ viết: “Ta! Dư tử hành dịch,",父曰：「嗟！予子行役，
"Túc dạ vô dĩ,",夙夜無已。
Thượng thận chiên tai!,上慎旃哉！
Do lai vô chỉ.”,猶來無止。」
Trắc bỉ khỉ hề!,陟彼屺兮，
Chiêm vọng mỹ hề!,瞻望母兮。
Mẫu viết: “Ta! Dư quý hành dịch!,母曰：「嗟！予季行役，
"Túc dạ vô mỵ,",夙夜無寐。
Thượng thận chiên tai!,上慎旃哉！
Do lai vô khí.”,猶來無棄。」
Trắc bỉ cương hề!,陟彼岡兮，
Chiêm vọng hương hề!,瞻望兄兮。
Huynh viết: “Ta! Dư đệ hành dịch.,兄曰：「嗟！予弟行役，
"Túc dạ tất kỷ,",夙夜必偕。
Thượng thận chiên tai!,上慎旃哉！
Do lai vô tỉ.”,猶來無死。」
"Trẫm trẫm lộ tư,",湛湛露斯，
Phỉ dương bất hy.,匪陽不晞。
"Yêm yêm dạ ẩm,",厭厭夜飲，
Bất tuý vô quy.,不醉無歸。
"Trẫm trẫm lộ tư,",湛湛露斯，
Tại bỉ phong thảo.,在彼豐草。
"Yêm yêm dạ ẩm,",厭厭夜飲，
Tại tông tái khảo.,在宗載考。
"Trẫm trẫm lộ tư,",湛湛露斯，
Tại bỉ khỉ cức.,在彼杞棘。
"Hiển doãn quân tử,",顯允君子，
Mạc bất lịnh đức.,莫不令德。
"Kỳ đồng kỳ y,",其桐其椅，
Kỳ thực ly ly.,其實離離。
"Khải đễ quân tử,",豈弟君子，
Mạc bất lịnh nghi.,莫不令儀。
"Trân dữ Vĩ,",溱與洧，
Phương viên viên hề.,方渙渙兮。
"Sĩ dữ nữ,",士與女，
Phương bỉnh kiên hề.,方秉蕳兮。
Nữ viết: Quan hồ.,女曰：「觀乎？」
"Sĩ viết: Ký thư,",士曰：「既且。」
"Thả vãng quan hồ,",「且往觀乎
"Vĩ chi ngoại,",洧之外，
Tuân hu thả lạc.,洵訏且樂。」
"Duy sĩ dữ nữ,",維士與女，
"Y kỳ tương hước,",伊其相謔，
Tặng chi dĩ thược dược.,贈之以勺藥。
"Trân dữ Vĩ,",溱與洧，
Lưu kỳ thanh hĩ.,瀏其清矣。
"Sĩ dữ nữ,",士與女，
Ân kỳ doanh hĩ.,殷其盈矣。
Nữ viết: Quan hồ.,女曰：「觀乎？」
"Sĩ viết: Ký thư,",士曰：「既且。」
Thả vãng quan hồ.,「且往觀乎
"Vĩ chi ngoại,",洧之外，
Tuân hu thả lạc.,洵訏且樂。」
"Duy sĩ dữ nữ,",維士與女，
"Y kỳ tương hước,",伊其將謔，
Tặng dĩ thược dược.,贈之以勺藥。
Bỉ truyết giả gia.,彼茁者葭，
Nhất phát ngũ ba.,壹發五豝。
Hu ta hồ trâu nha.,于嗟乎，騶虞！
Bỉ truyết giả bồng.,彼茁者蓬，
Nhất phát ngũ tông.,壹發五豵。
Hu ta hồ trâu ngông.,于嗟乎，騶虞！
"Tri y chi nghi hề,",緇衣之宜兮，
Tệ dư hựu cải vi hề.,敝，予又改為兮。
"Thích tử chi quán hề,",適子之館兮，
Hoàn dư thụ tử chi xán hề.,還，予授子之粲兮。
"Tri y chi hảo hề,",緇衣之好兮，
Tệ dư hựu cải tạo hề.,敝，予又改造兮。
"Thích tử chi quán hề,",適子之館兮，
Hoàn dư thụ tử chi xán hề.,還，予授子之粲兮。
"Tri y chi tược hề,",緇衣之席兮，
Tệ dư hựu cải tác hề.,敝，予又改作兮。
"Thích tử chi quán hề,",適子之館兮，
Hoàn dư thụ tử chi xán hề.,還，予授子之粲兮。
Sĩ ngã ư trư hồ nhi.,俟我於著乎而，
Sung nhĩ dĩ tổ hồ nhi.,充耳以素乎而，
Thượng chi dĩ quỳnh phô hồ nhi.,尚之以瓊華乎而。
"Sĩ ngã ư đình hồ nhi,",俟我於庭乎而，
"Sung nhĩ dĩ thanh hồ nhi,",充耳以青乎而，
Thượng chi dĩ quỳnh vinh hồ nhi.,尚之以瓊瑩乎而。
Sĩ ngã ư đường hồ nhi.,俟我於堂乎而，
Sung nhĩ dĩ hoàng hồ nhi.,充耳以黃乎而，
Thượng chi dĩ quỳnh ương hồ nhi.,尚之以瓊英乎而。
"Địch địch trúc can,",籊籊竹竿，
Dĩ điếu vu Kỳ.,以釣于淇。
Khỉ bất nhĩ tư?,豈不爾思，
Viễn mạc trí chi.,遠莫致之。
Tuyền Nguyên tại tả.,泉源在左，
Kỳ thuỷ tại hĩ.,淇水在右。
"Nữ tử hữu hành,",女子有行，
Viễn huynh đệ phụ mỵ.,遠兄弟父母。
"Kỳ thuỷ tại hữu,",淇水在右，
Tuyền Nguyên tại tả.,泉源在左。
"Xảo tiếu chi thả,",巧笑之瑳，
Bội ngọc chi nả.,佩玉之儺。
"Kỳ thuỷ du du,",淇水滺滺，
Cối tiếp tùng chu.,檜楫松舟。
"Giá ngôn xuất du,",駕言出遊，
Dĩ tả ngã ưu.,以寫我憂。
Hồ vi hồ Tru Lâm?,胡為乎株林？
Tùng Há Nâm.,從夏南。
Phỉ thích Tru Lâm.,匪適株林，
Từng Há Nâm.,從夏南。
"Giá ngã thặng mỗ,",駕我乘馬，
Thuế vu Tru thự?,說于株野。
"Thừa ngã thặng câu,",乘我乘駒，
Triêu thực vu Tru.,朝食于株。
"Trung cốc hữu thôi,",中穀有蓷，
Hãn kỳ can hĩ!,暵其乾矣。
"Hữu nữ phỉ ly,",有女仳離，
Khải kỳ than hĩ!,慨其嘆矣。
Khải kỳ than hĩ!,慨其嘆矣，
Ngộ nhân chi gian nan hĩ!,遇人之艱難矣。
"Trung cốc hữu thôi,",中穀有蓷，
Hãn kỳ thúc hĩ,暵其修矣。
"Hữu nữ phỉ ly,",有女仳離，
"Điều kỳ túc hĩ,",條其嘯矣。
"Điều kỳ túc hĩ,",條其嘯矣，
Ngộ nhân chi bất thục hĩ.,遇人之不淑矣。
"Trung cốc hữu thôi,",中穀有蓷，
Hãn kỳ thấp hĩ.,暵其濕矣。
"Hữu nữ phỉ ly,",有女仳離，
"Truyết kỳ khấp hĩ,",啜其泣矣。
"Truyết kỳ khấp hĩ,",啜其泣矣，
Hà ta cập hĩ?,何嗟及矣。
"Tuân đại lộ hề,",遵大路兮，
Sám chấp tử chi khử hề.,摻執子之袪兮。
"Vô ngã ố hề,",無我惡兮，
Bất tảm cố dã.,不寁故也。
"Tuân đại lộ hề,",遵大路兮，
Sám chấp tử chi thủ hề.,摻執子之手兮。
"Vô ngã xú hề,",無我醜兮，
Bất tảm hẩu dã.,不寁好也。
"Thanh thanh tử khâm,",青青子衿，
Du du ngã tâm.,悠悠我心。
"Túng ngã bất vãng,",縱我不往，
Tử ninh bất tự âm?,子寧不嗣音？
Thanh thanh tử bì.,青青子佩，
Du du ngã ty.,悠悠我思。
"Túng ngã bất vãng,",縱我不往，
Tử ninh bất ly?,子寧不來？
Khiêu hề thuyết hề.,挑兮達兮，
Tại thành khuyết hề.,在城闕兮。
"Nhất nhật bất kiến,",一日不見，
Như tam nguyệt hề.,如三月兮。
"Tứ mẫu phi phi,",四牡騑騑，
Chu đạo uy trì;,周道倭遲。
Khởi bất hoài quy?,豈不懷歸？
"Vương sự mỹ cổ,",王事靡盬，
Ngã tâm thương bi.,我心傷悲。
"Tứ mẫu phi phi,",四牡騑騑，
Than than lạc mã;,嘽嘽駱馬。
Khởi bất hoài quy?,豈不懷歸？
"Vương sự mỹ cổ,",王事靡盬，
Bất hoàng khải xứ.,不遑啟處。
"Biên biên giả chuy,",翩翩者鵻，
"Tải phi tải hạ,",載飛載下，
Tập vu bao hứa;,集於苞栩。
"Vương sự mỹ cổ,",王事靡盬，
Bất hoàng tương phụ.,不遑將父。
"Biên biên giả chuy,",翩翩者鵻，
"Tải phi tải chì,",載飛載止，
Tập vu bao kỷ;,集於苞杞。
"Vương sự mỹ cổ,",王事靡盬，
Bất hoàng tương mỹ.,不遑將母。
"Giá bỉ tứ lạc,",駕彼四駱，
"Tải sậu sâm sâm,",載驟駸駸。
Khởi bất hoài quy;,豈不懷歸？
"Thị dụng tác ca,",是用作歌，
Tương mẫu lai thâm.,將母來諗。
"Tung cao duy nhạc,",崧高維岳，
Tuấn cực vu thiên.,駿極于天。
"Duy nhạc giáng thần,",維岳降神，
Sinh Phủ cập Thân.,生甫及申。
"Duy Thân cập Phủ,",維申及甫，
Duy Chu chi hàn.,維周之翰。
"Tứ quốc vu phiên,",四國于蕃，
Tứ phương vu tuyên.,四方于宣。
"Vĩ vĩ Thân Bá,",亹亹申伯，
Vương toản chi sự.,王纘之事。
"Vu ấp vu Tạ,",于邑于謝，
Nam quốc thị thức.,南國是式。
"Vương mệnh Thiệu Bá,",王命召伯，
Định Thân Bá chi trạch.,定申伯之宅。
"Đăng thị nam bang,",登是南邦，
Thế chấp kỳ công.,世執其功。
"Vương mệnh Thân Bá,",王命申伯，
"Thức thị nam bang,",式是南邦，
"Nhân thị Tạ nhân,",因是谢人，
Dĩ tác nhĩ dung.,以作爾庸。
"Vương mệnh Thiệu Bá,",王命召伯，
Triệt Thân Bá thổ điền;,徹申伯土田；
"Vương mệnh phó ngự,",王命傅御，
Thiên kỳ tư nhân.,遷其私人。
"Thân Bá chi công,",申伯之功，
Thiệu Bá thị doanh.,召伯是營。
"Hữu súc kỳ thành,",有俶其城，
Tẩm miếu ký thành.,寢廟既成，
Ký thành mạc mạc;,既成藐藐；
"Vương tích Thân Bá,",王錫申伯，
"Tứ mẫu kiều kiều,",四牡蹻蹻，
Câu ưng trạc trạc.,鉤膺濯濯。
"Vương khiển Thân Bá,",王遣申伯，
Lộ xa thặng mã.,路車乘馬。
"Ngã đồ nhĩ cư,",我圖爾居，
Mạc như nam thổ.,莫如南土。
"Tích nhĩ giới khuê,",錫爾介圭，
Dĩ tác nhĩ bảo.,以作爾寶。
"Vãng ký vương cữu,",往近王舅，
Nam thổ thị bảo.,南土是保。
"Thân Bá tín mại,",申伯信邁，
Vương tiễn vu My.,王餞于郿。
"Thân Bá hoàn nam,",申伯還南，
Tạ vu thành quy.,謝于誠歸。
"Vương mệnh Thiệu Bá,",王命召伯，
"Triệt Thân Bá thổ cương,",徹申伯土疆，
"Dĩ trì kỳ trương,",以峙其粻，
Thức truyền kỳ hành.,式遄其行。
"Thân Bá phiên phiên,",申伯番番，
"Ký nhập vu Tạ,",既入于謝，
Đồ ngự than than.,徒禦嘽嘽。
"Chu bang hàm hỉ,",週邦咸喜，
Nhung hữu lương hàn.,戎有良翰。
Bất hiển Thân Bá?,不顯申伯，
"Vương chi nguyên cữu,",王之元舅，
Văn vũ thị hiến.,文武是憲。
"Thân Bá chi đức,",申伯之德，
Nhu huệ thả trực.,柔惠且直。
"Nhu thử vạn bang,",揉此萬邦，
Vấn vu tứ quốc.,聞于四國。
"Cát Phủ tác tụng,",吉甫作誦，
Kỳ thi khổng thạc;,其詩孔碩；
"Kỳ phong tứ hảo,",其風肆好，
Dĩ tặng Thân Bá.,以贈申伯。
"Tường hữu từ,",墻有茨，
Bất khả tảo dã.,不可掃也。
"Trung cấu chi ngôn,",中冓之言，
"Bất khả đạo dã,",不可道也。
"Sở khả đạo dã,",所可道也，
Ngôn chi xú dã.,言之醜也。
"Tường hữu từ,",墻有茨，
Bất khả tương dã.,不可襄也。
"Trung cấu chi ngôn,",中冓之言，
"Bất khả tường dã,",不可詳也。
"Sở khả tường dã,",所可詳也，
Ngôn chi trường dã.,言之長也。
"Tường hữu từ,",墻有茨，
Bất khả thúc dã.,不可束也。
"Trung cấu chi ngôn,",中冓之言，
"Bất khả độc dã,",不可讀也。
"Sở khả độc dã,",所可讀也，
Ngôn chi nhục dã.,言之辱也。
"Tướng thử hữu bà,",相鼠有皮，
Nhân nhi vô nga?,人而無儀。
Nhân nhi vô nga?,人而無儀，
Bất tử hà nga?,不死何為？
"Tướng thử hữu xỉ,",相鼠有齒，
Nhân nhi vô chỉ?,人而無止。
"Nhân nhi vô chỉ,",人而無止，
Bất tử hà sĩ?,不死何俟？
Tướng thử hữu thể.,相鼠有體，
Nhân nhi vô lễ?,人而無禮。
"Nhân nhi vô lễ,",人而無禮，
Hồ bất thuyền tỉ?,胡不遄死？
"Tứ thiết khổng phụ,",駟驖孔阜，
Lục bí tại thủ.,六轡在手。
"Công chi mỵ tử,",公之媚子，
Tùng công vu thủ.,從公于狩。
"Phụng thì thời mẫu,",奉時辰牡，
"Thời mẫu khổng thược,",辰牡孔碩。
"Công viết tả chi,",公曰：「左之！」
Xả bạt tắc hoạch.,舍拔則獲。
"Du vu bắc viên,",遊于北園，
Tứ mã ký hiền.,四馬既閑。
"Do xa loan tiêu,",輶車鸞鑣，
Tải liệm yết hiêu.,載獫歇驕。
"Tư trai Thái Nhâm,",思齊太任，
Văn Vương chi mẫu.,文王之母。
"Tư mị Chu Khương,",思媚周姜，
Kinh thất chi phụ.,京室之婦。
"Thái Tự tự huy âm,",太姒嗣徽音，
Tắc bách tư nam.,則百斯男。
"Huệ vu tông công,",惠于宗公，
"Thần võng thời oán,",神罔時怨，
Thần võng thời thông.,神罔時恫。
"Hình vu quả thê,",刑于寡妻，
"Chí vu huynh đệ,",至于兄弟，
Dĩ nhạ vu gia bang.,以御于家邦。
"Ung ung tại cung,",雝雝在宫，
Túc túc tại miếu.,肅肅在廟。
"Bất hiển diệc lâm,",不顯亦臨，
Vô dịch diệc bảo.,無射亦保。
"Tứ nhung tật bất điễn,",肆戎疾不殄，
Liệt giả bất hà.,烈假不遐。
"Bất văn diệc thức,",不聞亦式，
Bất gián diệc nhập.,不諫亦入。
"Tứ thành nhân hữu đức,",肆成人有德，
Tiểu tử hữu tạo.,小子有造。
"Cổ chi nhân vô dịch,",古之人無斁，
Dự mao tư sĩ.,譽髦斯士。
"Tư văn Hậu Tắc,",思文后稷，
Khắc phối bỉ thiên.,克配彼天。
"Lập ngã chưng dân,",立我烝民，
Mạc phỉ nhĩ cực.,莫匪爾極。
"Di ngã lai mâu,",貽我來牟，
"Đế mệnh suất dục,",帝命率育，
"Vô thử cương nhĩ giới,",無此疆爾界，
Trần thường vu thì hạ.,陳常于時夏。
Tử chi tuyền hề.,子之還兮，
Tảo ngã Hồ Nao Chi kiên (gian) hề.,遭我乎峱之閑兮。
Tịnh khu tùng lưỡng kiên hề.,并驅從兩肩兮，
Ấp ngã vị ngã huyên hề.,揖我謂我儇兮。
Tử chi mậu hề.,子之茂兮，
Tao ngã hồ Nao chi đậu hề.,遭我乎峱之道兮。
Tịnh khu tùng lưỡng mẫu hề.,并驅從兩牡兮，
Ấp ngã vị ngã hẩu hề.,揖我謂我好兮。
"Tử chi xương hề,",子之昌兮，
Tao ngã hồ Nao chi dương hề.,遭我乎峱之陽兮。
"Tịnh khu tùng lưỡng lang hề,",并驅從兩狼兮，
Ấp ngã vị ngã tương hề.,揖我謂我臧兮。
"Bí bỉ Tuyền thuỷ,",毖彼泉水，
Diệc lưu vu Kỳ.,亦流于淇。
"Hữu hoài vu Vệ,",有懷于衛，
Mỹ nhật bất ti.,靡日不思。
"Luyến bỉ chư cơ,",孌彼諸姬，
Liên dữ chi mi.,聊與之謀。
"Xuất túc vu Tế,",出宿于泲，
"Ẩm tiễn vu Nễ,",飲餞于禰。
"Nữ tử hữu hành,",女子有行，
Viễn phụ mẫu huynh đệ.,遠父母兄弟。
"Vấn ngã chư cô,",問我諸姑，
Toại cập bá tỷ.,遂及伯姊。
"Xuất túc vi kiên,",出宿于干，
Ẩm tiễn vu Ngôn.,飲餞于言。
"Tái chi tái hại,",載脂載轄，
Tuyền xa ngôn mại.,還車言邁。
"Thuyền trăn vu Vệ,",遄臻于衛，
Bất hà hữu hại.,不瑕有害？
"Ngã tư Phì Tuyền,",我思肥泉，
Từ chi vĩnh thiến.,茲之永嘆。
"Tư Tu dữ Tào,",思須與漕，
Ngã tâm du du.,我心悠悠。
"Giá ngỗn xuất du,",駕言出遊，
Dĩ tả ngã ưu.,以寫我憂。
"Ty y kỳ phủ,",絲衣其紑，
Tải biện cầu cầu.,載弁俅俅。
"Tự đường tồ cơ,",自堂徂基，
"Tự dương tồ ngưu,",自羊徂牛，
"Nãi đỉnh cập tỉ,",鼐鼎及鼒，
Huỷ quang kỳ cầu.,兕觥其觩。
Chỉ tửu tư nhu.,旨酒思柔。
"Bất ngô bất ngao,",不吳不敖，
Hồ khảo chi hưu.,胡考之休。
"Ức ức uy nghi,",抑抑威儀，
Duy đức chi ngung.,維德之隅。
Nhân diệc hữu ngôn:,人亦有言：
Mỹ triết bất ngu.,靡哲不愚。
"Thứ nhân chi ngu,",庶人之愚，
Diệc chức duy tật;,亦職維疾；
"Triết nhân chi ngu,",哲人之愚，
Diệc duy tư lệ.,亦維斯戾。
Ô hô tiểu tử!,於乎小子，
Vị tri tang bĩ.,未知臧否。
"Phỉ thủ huề chi,",匪手攜之，
Ngôn thị chi sự;,言示之事；
"Phỉ diện mệnh chi,",匪面命之，
Ngôn đề kỳ nhĩ.,言提其耳。
"Tá viết vị tri,",借曰未知，
Diệc ký bão tử.,亦既抱子。
"Dân chi mỹ doanh,",民之靡盈，
Thuỳ túc tri nhi mạc thành?,誰夙知而莫成？
"Hạo thiên khổng chiêu,",昊天孔昭，
Ngã sinh mỹ lạc.,我生靡樂。
"Thị nhĩ mông mông,",視爾夢夢，
Ngã tâm thảm thảm.,我心慘慘。
"Hối nhĩ chuân chuân,",誨爾諄諄，
Thính ngã miểu miểu.,聽我藐藐。
"Phỉ dụng vi giáo,",匪用爲教，
Phúc dụng vi ngược.,覆用爲虐。
"Tá viết vị tri,",借曰未知，
Diệc duật ký mạo.,亦聿既耄。
Ô hô tiểu tử!,於乎小子！
Cáo nhĩ cựu chỉ.,告爾舊止。
"Thính dụng ngã mưu,",聽用我謀，
Thứ vô đại hối.,庶無大悔。
"Thiên phương gian nan,",天方艱難，
Viết táng quyết quốc.,曰喪厥國。
"Thủ tỷ bất viễn,",取譬不遠，
Hạo thiên bất thắc.,昊天不忒。
"Hồi duật kỳ đức,",回遹其德，
Tỷ dân đại cức.,俾民大棘。
"Vô cạnh duy nhân,",無競維人，
Tứ phương kỳ huấn chi;,四方其訓之；
"Hữu giác đức hành,",有覺德行，
Tứ quốc thuận chi.,四國順之。
"Hu mô định mệnh,",訏謨定命，
Viễn do thần cáo.,遠猶辰告。
"Kính thận uy nghi,",敬慎威儀，
Duy dân chi tắc.,維民之則。
"Kỳ tại vu kim,",其在于今，
Hưng mê loạn vu chính;,興迷亂于政；
"Điên phúc quyết đức,",顛覆厥德，
