vi,ch
Sưu giảo hiên pha tâm xung xung.,搜攪軒簸心忡忡。
"Đàm trung lão long hựu kinh ngộ,",潭中老龍又驚寤，
Lục lãng phầm dũng hiên song đông.,綠浪濆涌軒窗東。
"Sơn căn táp lạp địa trục chấn,",山根颯拉地軸震，
Toàn khủng Hoàng Hải phù hư không.,旋恐黄海浮虛空。
"Đình ngọ vũ chỉ vân nhung nhung,",亭午雨止雲戎戎，
Thiên điều bạch luyện hồi xung dung.,千條白練回沖融。
"Bằng lan tâm khảm thư chàng thung,",憑闌心坎舒撞舂，
Toạ thinh đào lại khán bôn xung.,坐聽濤瀨看奔沖。
"Ngạc di mạc nhạ thi tứ cùng,",愕眙莫訝詩思窮，
Lão phu tam nhật do nhĩ lung.,老夫三日猶耳聾。
"Ngô văn thiên tử chi mã tẩu thiên lý,",吾聞天子之馬走千里，
Kim chi hoạ đồ vô nãi thị.,今之畫圖無乃是。
"Thị hà ý thái hùng thả kiệt,",是何意態雄且傑，
Tuấn vĩ tiêu tiêu sóc phong khởi.,駿尾蕭梢朔風起。
"Mao vi lục phiêu lưỡng nhĩ hoàng,",毛為綠縹兩耳黃，
Nhãn hữu tử diễm song đồng phương.,眼有紫焰雙瞳方。
"Kiểu kiểu long tính hợp biến hoá,",矯矯龍性合變化，
Trác lập thiên cốt sâm khai trương.,卓立天骨森開張。
"Y tích thái bộc Trương Cảnh Thuận,",伊昔太僕張景順，
Giám mục công câu duyệt thanh tuấn.,監牧攻駒閱清峻。
"Toại linh đại nô thủ Thiên Dục,",遂令大奴守天育，
Biệt dưỡng ký tử liên thần tuấn.,別養驥子憐神俊。
"Đương thì tứ thập vạn thất mã,",當時四十萬匹馬，
Trương công thán kỳ tài tận hạ.,張公歎其材盡下。
"Cố độc tả chân truyền thế nhân,",故獨寫真傳世人，
Kiến chi toạ hữu cửu cánh tân.,見之座右久更新。
"Niên đa vật hoá không hình ảnh,",年多物化空形影，
Ô hô kiện bộ vô do sính.,嗚呼健步無由騁。
"Như kim khởi vô Yểu Niểu dữ Hoa Lưu,",如今豈無騕褭與驊騮，
"Thì vô Vương Lương, Bá Nhạc tử tức hưu.",時無王良伯樂死即休。
"Địa mạch chí thử đoạn,",地脈至此斷，
Thiên Sơn dĩ bao thiên.,天山已包天。
"Nhật nguyệt hà xứ thê,",日月何處棲，
Tổng quải thanh tùng điên.,總掛青松巔。
"Cùng đông lăng lăng sóc phong liệt,",窮冬棱棱朔風裂，
Tuyết sắc bao sơn một sơn cốt.,雪色包山沒山骨。
"Phong hình tích cổ thuỳ năng khuy,",峰形積古誰能窺？
Thượng hữu hồng mông vạn niên tuyết.,上有鴻濛萬年雪。
"Thiên Sơn chi thạch lục như ngọc,",天山之石綠如玉，
Tuyết dữ thạch quang giai nhiễm lục.,雪與石光皆染綠。
"Bán không thạch truỵ băng hốt khai,",半空石墜冰忽開，
Đối diện cư nhiên lạc phi bộc.,對面居然落飛瀑。
"Thanh tùng cương đầu thử lục lương,",青松岡頭鼠陸梁，
Nhất nhất câu dục xan thiên quang.,一一俱欲餐天光。
"Một lâm nhược trĩ phi bất khởi,",沒林弱雉飛不起，
Kinh nguyệt bão đạm tùng hoa hương.,經月飽啖松花香。
"Nhân hành sơn khẩu tuyết một tung,",人行山口雪沒蹤，
Sơn phúc cửu dĩ tàng xuân phong.,山腹久已藏春風。
"Thuỷ tri linh cảnh quýnh nhiên dị,",始知靈境迥然異，
Khí hậu đốn dữ tam tiêu thông.,氣候頓與三霄通。
"Ngã vị trường Thành bất tu trúc,",我謂長城不須筑，
Thử hiểm thiên giao hạn sa mạc.,此險天教限沙漠。
"Sơn nam sơn bắc nhĩ hử trường,",山南山北爾許長，
Hãn Hải Hoàng Hà tư khởi phục.,瀚海黄河茲起伏。
"Tha thời trục khách thảng đắc hoàn,",他時逐客倘得還，
Trí trủng diệc tượng kỳ liên san.,置冢亦象祁連山。
"Khống huyền túng tốn phiêu kị Hoắc,",控弦縱遜票騎霍，
Đầu bút hoặc tự Phù Phong Ban.,投筆或似扶風班。
"Biệt gia cận dĩ vong niên tải,",別家近已忘年載，
Nhật xuất thương minh thảng gia tại.,日出滄溟倘家在。
"Liên phong ngẫu nhất vọng đông nam,",連峰偶一望東南，
Vân khí mang mang sinh phúc bối.,雲氣茫茫生腹背。
"Cửu châu ngã tích lý hiểm di,",九州我昔履險夷，
Ngũ nhạc đính thượng đô tiêu đề.,五岳頂上都標題。
"Nam Điều, Bắc Điều đẳng nhàn nhĩ,",南條北條等閑耳，
"Thái Ất, Thái Thất du thử kỳ.",太乙太室輸此奇？
"Kỳ chung tái ngoại thiên hề thủ,",奇鍾塞外天奚取？
Phong lực xuy nhân mãnh phi vũ.,風力吹人猛飛舞。
"Nhất phong khuyết xứ bổ nhất vân,",一峰缺處補一雲，
Nhân dục xuất sơn vân bất hứa.,人欲出山雲不許。
"Thiên hà dạ chuyển phiêu hồi tinh,",天河夜轉漂回星，
Ngân phố lưu vân học thuỷ thanh.,銀浦流雲學水聲。
"Ngọc cung quế thụ hoa vị lạc,",玉宮桂樹花未落，
Tiên thiếp thái hương thuỳ bội anh.,仙妾採香垂佩纓。
"Tần phi quyển liêm bắc song hiểu,",秦妃捲簾北窗曉，
Song tiền thực đồng thanh phụng tiểu.,窗前植桐青鳳小。
"Vương tử xuy sinh nga quản trưởng,",王子吹笙鵝管長，
Hô long canh yên chủng dao thảo.,呼龍耕煙種瑤草。
"Phấn hà hồng thụ ngẫu ty quần,",粉霞紅綬藕絲裙，
Thanh Châu bộ thập lan điều xuân.,青洲步拾蘭苕春。
"Đông chỉ Hy Hoà năng tẩu mã,",東指羲和能走馬，
Hải trần tân sinh thạch sơn hạ.,海塵新生石山下。
"Nam Sơn tiệt trúc vi tất lật,",南山截竹為觱篥，
Thử nhạc bản tự Cưu Tư xuất.,此樂本自龜茲出。
"Lưu truyền Hán địa khúc chuyển kỳ,",流傳漢地曲轉奇，
Lương Châu Hồ nhân vị ngã xuy.,涼州胡人為我吹。
"Bàng lân văn giả đa thán tức,",旁鄰聞者多嘆息，
Viễn khách tư hương giai lệ thuỳ.,遠客思鄉皆淚垂。
"Thế nhân giải thính bất giải thưởng,",世人解聽不解賞，
Trường tiên phong trung tự lai vãng.,長飆風中自來往。
"Khô tang lão bách hàn sưu lưu,",枯桑老柏寒颼飀，
Cửu sồ minh phụng loạn thu thu.,九鶵鳴鳳亂啾啾。
"Long ngâm hổ khiếu nhất thì phát,",龍吟虎嘯一時發，
Vạn lại bách tuyền tương dữ thu.,萬籟百泉相與秋。
"Hốt nhiên cánh tác Ngư Dương tham,",忽然更作《漁陽摻》，
Hoàng vân tiêu điều bạch nhật ám.,黃雲蕭條白日暗。
"Biến điệu như văn dương liễu xuân,",變調如聞《楊柳》春，
Thượng lâm phồn hoa chiếu nhãn tân.,上林繁花照眼新。
"Tuế dạ cao đường liệt minh chúc,",歲夜高堂列明燭，
Mỹ tửu nhất bôi thanh nhất khúc.,美酒一杯聲一曲。
"Đại huyền xuân ôn hoà thả bình,",大絃春溫和且平，
Tiểu huyền liêm chiết lượng dĩ thanh.,小絃廉折亮以清。
"Bình sinh vị thức cung dữ giác,",平生未識宮與角，
Đãn văn ngưu minh áng trung trĩ đăng mộc.,但聞牛鳴盎中雉登木。
"Môn tiền bác trác thuỳ khấu môn,",門前剝啄誰叩門，
Sơn tăng vị nhàn quân vật sân.,山僧未閑君勿嗔。
"Quy gia thả mịch thiên hộc thuỷ,",歸家且覓千斛水，
Tịnh tẩy thung tiền tranh địch nhĩ.,淨洗從前箏笛耳。
"Giá nga phùng thiên phong,",駕鵝逢天風，
Bắc hướng kinh phi minh.,北向驚飛鳴。
"Phi minh nhập dạ cấp,",飛鳴入夜急，
Trắc thính đàn cầm thanh.,側聽彈琴聲。
Tá vấn đàn giả thuỳ?,借問彈者誰？
"Vân thị đương niên Biện Ngọc Kinh,",云是當年卞玉京，
Ngọc Kinh dữ ngã Nam Trung ngộ.,玉京與我南中遇。
"Gia cận Đại Công phường để lộ,",家近大功坊底路，
Tiểu viện thanh lâu đại đạo biên.,小院青樓大道邊。
"Đối môn khước thị Trung Sơn trú,",對門卻是中山住，
Trung Sơn hữu nữ kiều vô song.,中山有女嬌無雙。
"Thanh mâu hạo xỉ thuỳ minh đang,",清眸皓齒垂明璫，
Tằng nhân nội yến trực ca vũ.,曾因內宴直歌舞。
"Toạ trung miết kiến đồ nha hoàng,",坐中瞥見塗鴉黃，
Vấn niên thập lục thượng vị giá.,問年十六尚未嫁。
"Tri âm thức khúc đàn thanh thương,",知音識曲彈清商，
Quy lai nữ bạn tẩy hồng trang.,歸來女伴洗紅妝。
"Uổng tương tuyệt kỹ căng Bình Khang,",枉將絕技矜平康，
Như thử tài túc đương hầu vương.,如此才足當侯王。
"Vạn sự thương hoàng tại nam độ,",萬事倉皇在南渡，
Đại gia kỷ nhật năng chi ngô.,大家幾日能枝梧。
"Chiếu thư hốt hạ tuyển nga mi,",詔書忽下選蛾眉，
Tế mã khinh xa bất tri số.,細馬輕車不知數。
"Trung Sơn hảo nữ quang bồi hồi,",中山好女光徘徊，
Nhất thời phấn đại vô nhân cố.,一時粉黛無人顧。
"Diễm sắc tri vi thiên hạ truyền,",艷色知為天下傳，
Cao môn sầu bị bàng nhân đố.,高門愁被旁人妒。
"Tận đạo đương tiền hoàng ốc tôn,",盡道當前黃屋尊，
Thuỳ tri chuyển phán hồng nhan ngộ.,誰知轉盼紅顏誤。
"Nam Nội phương khán khởi Quế Cung,",南內方看起桂宮，
Bắc binh tảo báo lâm Qua Bộ.,北兵早報臨瓜步。
"Văn đạo quân vương tẩu ngọc thông,",聞道君王走玉驄，
Độc xa bất dụng sính chiêu dung.,犢車不用聘昭容。
"Hạnh trì thân nhập Trần cung lý,",幸遲身入陳宮裏，
Khước tảo danh điền Đại tịch trung.,卻早名填代籍中。
"Y hy ký đắc Kỳ dữ Nguyễn,",依稀記得祁與阮，
Đồng thời diệc trúng Tam cung tuyển.,同時亦中三宮選。
"Khả lân câu vị thức quân vương,",可憐俱未識君王，
Quân phủ sao danh bị khu khiển.,軍府抄名被驅遣。
"Mạn ngâm Lâm xuân, Quỳnh thụ thiên,",漫吟臨春瓊樹篇，
Ngọc nhan linh lạc uỷ hoa điền.,玉顏零落委花鈿。
"Đương thời thác oán Hàn Cầm Hổ,",當時錯怨韓擒虎，
Trương Khổng thừa ân dĩ thập niên.,張孔承恩已十年。
"Đãn giao nhất nhật kiến thiên tử,",但教一日見天子，
Ngọc Nhi cam vị Đông Hôn tử.,玉兒甘為東昏死。
Dương xa vọng hạnh a thuỳ tri?,羊車望幸阿誰知？
Thanh trủng thê lượng cánh như thử!,青冢凄涼竟如此！
"Ngã hướng hoa gian phất tố cầm,",我向花間拂素琴，
Nhất đàn tam thán vị thương tâm.,一彈三嘆為傷心。
"Ám tương Biệt hộc, Ly loan dẫn,",暗將別鵠離鸞引，
Tả nhập bi phong oán vũ ngâm.,寫入悲風怨雨吟。
"Tạc dạ thành đầu xuy tất lật,",昨夜城頭吹篳篥，
Giáo phường giã bị truyền hô cấp.,教坊也被傳呼急。
"Bích Ngọc ban trung phạ điểm lưu,",碧玉班中怕點留，
Nhạc Doanh môn ngoại Lư gia khấp.,樂營門外盧家泣。
"Tư cánh trang thúc xuất giang biên,",私更妝束出江邊，
Kháp ngộ Đan Dương hạ Chử thuyền.,恰遇丹陽下渚船。
"Tiễn tựu hoàng thi tham nhập đạo,",剪就黃絁貪入道，
Huề lai lục ỷ tố Thuyền quyên.,攜來綠綺訴嬋娟。
"Thử địa do lai thịnh ca vũ,",此地由來盛歌舞，
Tử đệ tam ban thập phiên cổ.,子弟三班十番鼓。
"Nguyệt minh huyền sách cánh vô thanh,",月明弦索更無聲，
Sơn Đường tịch mịch tao binh khổ.,山塘寂寞遭兵苦。
"Thập niên đồng bạn lưỡng tam nhân,",十年同伴兩三人，
Sa Đổng chu nhan tận hoàng thổ.,沙董朱顏盡黃土。
"Quý thích thâm khuê mạch thượng trần,",貴戚深閨陌上塵，
Ngô bối phiêu linh hà túc số!,吾輩飄零何足數！
"Toạ khách văn ngôn khởi thán ta,",坐客聞言起嘆嗟，
Giang sơn tiêu sắt ẩn bi già.,江山蕭瑟隱悲笳。
"Mạc tương Thái nữ biên đầu khúc,",莫將蔡女邊頭曲，
Lạc tận Ngô vương uyển lý hoa.,落盡吳王苑裏花。
"Điều phong đạm đãng xuân tương bán,",條風淡蕩春將半，
Ỷ lan hốt thính oanh thanh loạn.,倚欄忽聽鶯聲亂。
"Cách trúc miên man biệt dạng đề,",隔竹綿蠻别様啼，
Nhiễu lâm hiện hoãn tương hô hoán.,遶林睍睆相呼喚。
"Tương hoán tương hô bất trú thanh,",相喚相呼不住聲，
Thanh thanh thiên động dã du tình.,聲聲偏動冶逰情。
"Vương tôn tái tửu thanh lâu tuý,",王孫載酒青樓醉，
Mỹ nữ tầm phương tử mạch hành.,美女尋芳紫陌行。
"Thanh lâu tử mạch xuân phong biến,",青樓紫陌春風徧，
Nhất chủng kiều thanh thiên vạn biến.,一種嬌聲千萬變。
"Phảng phất Tần tranh xuất cốc văn,",彷彿秦筝出谷聞，
Y hi Khương địch tuỳ phong chuyển.,依稀羌笛隨風囀。
"Tần tranh Khương địch vận du dương,",秦筝羌笛韻悠揚，
Kỷ xứ hoan ngu kỷ đoạn trường.,幾處歡娛幾斷腸。
"Khuê trung thiếu phụ bi chinh thú,",閨中少婦悲征戍，
Lộ thượng hành nhân ức cố hương.,路上行人憶故鄉。
"Cố hương miểu hà hử,",故鄉𣺌何許，
Oanh thanh hà thái khổ.,鶯聲何太苦。
"Chinh thú cách Liêu Dương,",征戍隔遼陽，
Văn oanh không tự thương.,聞鶯空自傷。
"Oanh lai oanh khứ tự niên niên,",鶯來鶯去自年年，
Thính thử đề thanh bội khả lân.,聽此啼聲倍可憐。
"Bách niên sầu mấn thanh trung cải,",百年愁鬢聲中改，
Cửu thập xuân quang thiệt thượng thiên.,九十春光舌上遷。
"Mạc thán Thiều hoa như chuyển cốc,",莫嘆韶華如轉轂，
Ái oanh thả phú “Thính oanh khúc”.,愛鶯且賦聽鶯曲。
"Đãn đắc trường văn liễu ngoại thanh,",但得長聞栁外聲，
Hà từ tần tiến bôi trung lục.,何辭頻進杯中醁。
"Thiếu niên ly biệt ý phi khinh,",少年離別意非輕，
Lão khứ tương phùng diệc sảng tình.,老去相逢亦愴情，
"Thảo thảo bôi bàn cung tiếu ngữ,",草草杯盤供笑語，
Hôn hôn đăng hoả thoại bình sinh.,昏昏燈火話平生。
"Tự liên hồ hải tam niên cách,",自憐湖海三年隔，
Hựu tác trần sa vạn lý hành.,又作塵沙萬里行。
"Dục vấn hậu kỳ hà nhật thị,",欲問後期何日是，
Ký thư ưng kiến nhạn nam chinh.,寄書應見雁南征。
"Ô Tôn yêu gian bội lưỡng đao,",烏孫腰間佩兩刀，
Nhận khả xuy mao cẩm vi đới.,刃可吹毛錦為帶。
"Ác trung chẩm túc khung lư thất,",握中枕宿穹廬室，
Mã thượng cát phi ế ông tái.,馬上割飛翳螉塞。
"Chấp chi võng lượng thuỳ năng tiền,",執之魍魎誰能前，
Khí lẫm thanh phong sa mạc biên.,氣凜清風沙漠邊。
"Ma dụng âm sơn nhất phiến ngọc,",磨用陰山一片玉，
Tẩy tương Hồ địa Độc Lưu tuyền.,洗將胡地獨流泉。
"Chủ nhân bình phong tả kỳ trạng,",主人屏風寫奇狀，
Thiết sao kim hoàn nghiễm tương hướng.,鐵鞘金鐶儼相向。
"Hồi đầu trừng mục thì nhất khan,",回頭瞪目時一看，
Sử dư tâm tại giang hồ thượng.,使予心在江湖上。
"Thâu tô đắc sao quan cánh thôi,",輸租得鈔官更催，
Lương thương lý chính xao môn lai.,踉蹌里正敲門來。
Thủ trì văn thư tạp sân hỉ:,手持文書雜嗔喜：
“Ngã diệc lai dinh tuý quy nhĩ!”,我亦來營醉歸耳！
"Sàng đầu khan nang đại như quyền,",床頭慳囊大如拳，
Phác phá chính hữu tam bách tiền.,撲破正有三百錢。
"Bất kham dữ quân thành nhất tuý,",不堪與君成一醉，
Liêu phục thường quân thảo hài phí.,聊復償君草鞋費。
"Đặng công mã phích nhân cộng tri,",鄧公馬癖人共知，
Sơ đắc hoa thông Đại Uyển chủng.,初得花驄大宛種。
"Túc tích truyền văn tư nhất kiến,",夙昔傳聞思一見，
Khiên lai tả hữu thần giai tủng.,牽來左右神皆竦。
"Hùng tư dật thái hà tù tuỵ,",雄姿逸態何崷崒，
Cố ảnh kiêu tê tự căng sủng.,顧影驕嘶自矜寵。
"Ngung mục thanh huỳnh giáp kính huyền,",隅目青熒夾鏡懸，
Nhục tuấn ôi lỗi liên tiền động.,肉駿碨礌連錢動。
"Triêu lai cửu thí hoa hiên hạ,",朝來久試華軒下，
Vị giác thiên kim mãn cao giá.,未覺千金滿高價。
"Xích hãn vi sinh bạch tuyết mao,",赤汗微生白雪毛，
Ngân an khước phúc hương la phạ.,銀鞍卻覆香羅帕。
"Khanh gia cựu tứ công thủ chi,",卿家舊賜公取之，
Thiên cứu chân long thử kỳ á.,天廄真龍此其亞。
"Trú tẩy tu đằng Kinh, Vị thâm,",晝洗須騰涇渭深，
"Triêu xu khả loát U, Tinh dạ.",朝趨可刷幽並夜。
"Ngô văn lương ký lão thuỷ thành,",吾聞良驥老始成，
Thử mã sổ niên nhân cánh kinh.,此馬數年人更驚。
"Khởi hữu tứ đề tật ư điểu,",豈有四蹄疾於鳥，
Bất dữ bát tuấn câu tiên minh.,不與八駿俱先鳴。
"Thì tục tạo thứ na đắc trí,",時俗造次那得致，
Vân vụ hối minh phương giáng tinh.,雲霧晦冥方降精。
"Cận văn hạ chiếu huyên đô ấp,",近聞下詔喧都邑，
Khẳng sử kỳ lân địa thượng hành.,肯使騏驎地上行。
"Hồ già phách đoạn huyền băng kết,",胡笳拍斷玄冰結，
Tương linh khúc chung ban trúc liệt.,湘靈曲終斑竹裂。
"Vị quân cánh tấu Thục quốc huyền,",為君更奏蜀國弦，
Nhất đàn nhất thanh phi thướng thiên.,一彈一聲飛上天。
"Thục quốc chu tao ngũ thiên lý,",蜀國周遭五千里，
Nga My thiều thiều liên Ngọc Luỹ.,蛾眉岧岧連玉壘。
"Mân, Ba xuất thuỷ tác đại giang,",岷嶓出水作大江，
Địa hoạch thiên phù giới nam kỷ.,地砉天浮戒南紀。
"Thư vi ngũ sắc triêu hà huy,",舒為五色朝霞暉，
Thảm vi hổ báo hào âm phi.,慘為虎豹嗥陰霏。
"Hấp vi thiên chướng vân vũ nhập,",翕為千障雲雨入，
Hư vi bách lý lôi đình phi.,噓為百里雷霆飛。
"Bạch Diêm tuyết tiêu xuân thuỷ mãn,",白鹽雪消春水滿，
Cốc điểu tương hô Cẩm thành noãn.,谷鳥相呼錦城暖。
"Ba cơ ỷ ca Hán nữ hoà,",巴姬倚歌漢女和，
Dương liễu áp kiều hoa toản toản.,楊柳壓橋花纂纂。
"Đồng Lương thuý khí thông Thanh Linh,",銅梁翠氣通青蛉，
Bích kê đề lạc thiên thượng tinh.,碧雞啼落天上星。
"San đô hào phong quả cô khấp,",山都號風寡孤泣，
Đỗ quyên ô yết sầu u minh.,杜鵑嗚咽愁幽冥。
"Thương bi vũ nộ thính vị liễu,",商悲羽怒聽未了，
Cùng viên tam thanh Vu Giáp hiểu.,窮猿三聲巫峽曉。
"Cù Đường phún lãng phiên cửu uyên,",瞿塘噴浪翻九淵，
Đảo tả lưu tuyền huyên mộc diểu.,倒瀉流泉喧木杪。
"Lâu đầu Trọng Tuyên ky lữ khách,",樓頭仲宣羈旅客，
Cố hương diểu diểu giai trần cách.,故鄉渺渺皆塵隔。
"Hàm thê cánh thính Thục quốc âm,",含凄更聽蜀國音，
Bất đãi thiên minh đầu tận bạch.,不待天明頭盡白。
"Hoạ mạc hàm xuân độ thanh xuy,",畫幕含春度清吹，
Cao thiêu giáng lạp kim bàn nị.,髙燒絳蠟金盤膩。
"Đồng long trích lộ dạ thanh trầm,",銅龍滴露夜聲沈，
Lão thố băng vân thu ảnh truỵ.,老兎崩雲秋影墜。
"Ngân tranh đoạn tục đàn tào ngữ,",銀筝斷續檀槽語，
Tử vụ mê mông tráo kim lũ.,紫霧迷濛罩金縷。
"Thiền sam lân đới uỷ la bình,",蟬衫麟帶委羅屏，
Chẩm hoa thấp thấu Vu phong vũ.,枕花濕透巫峰雨。
"Khiên ti hiểu tỉnh đề ô cấp,",牽絲曉井啼烏急，
Hàn tương điếu nguyệt hương lan khấp.,寒螿弔月香蘭泣。
"Hồng quang tiệm xạ lăng hoa đài,",紅光漸射菱花臺，
Hựu phất kiều nga tả xuân bích.,又拂嬌蛾寫春碧。
"Thất quần hàn nhạn thanh khả liên,",失群寒雁聲可憐，
Dạ bán đơn phi tại nguyệt biên.,夜半單飛在月邊。
"Vô nại nhân tâm phục hữu ức,",無奈人心復有憶，
Kim minh tương cừ câu bất miên.,今暝將渠俱不眠。
"Yên diểu diểu, bích ba viễn,",煙渺渺，碧波遠，
"Bạch lộ hy, thuý toa vãn.",白露晞，翠莎晚。
"Phiếm lục y, kiêm hà thiển,",泛綠漪，蒹葭淺，
Phố phong xuy mạo hàn phát đoản.,浦風吹帽寒髮短。
"Mỹ nhân lập, giang trung lưu,",美人立，江中流，
Mộ vũ phàm tường giang thượng chu.,暮雨帆檣江上舟。
"Tịch dương liêm lung giang thượng lâu,",夕陽帘櫳江上樓，
Chu trung thái liên hồng ngẫu hương.,舟中採蓮紅藕香。
"Lâu tiền đạp thuý phương thảo sầu,",樓前踏翠芳草愁，
"Phương thảo sầu, tây phong khởi.",芳草愁西風起。
"Phù dung hoa, lạc thu thuỷ,",芙蓉花落秋水，
"Ngư sơ phì, tửu chính mỹ.",魚初肥酒正美。
"Giang bạch như luyện, nguyệt như tẩy,",江白如練月如洗，
Tuý hạ yên ba thiên vạn lý.,醉下煙波千萬里。
"Khách hành nhất dạ thu phong khởi,",客行一夜秋風起，
Khách mộng nam du độ Tương thuỷ.,客夢南遊渡湘水。
"Tương thuỷ linh linh triệt để thanh,",湘水泠泠徹底清，
Nhị phi oán xứ vô hạn tình.,二妃怨處無限情。
"Nga Hoàng bất ngữ khải kiều yểm,",娥皇不語啟嬌靨，
Nữ Anh mục thành chuyển tâm thiếp.,女英目成轉心愜。
"Trường mi nhập mấn hà liên quyên,",長眉入鬢何連娟，
Cơ phu bạch ngọc tú thả tiên.,肌膚白玉秀且鮮。
"Bồi hồi cộng vịnh đông phương nhật,",裴回共詠東方日，
Trầm ngâm tái lý Nam Phong huyền.,沉吟再理南風弦。
"Thanh đoạn tục, tứ miên miên,",聲斷續，思綿綿，
Trung hàm u ý lưỡng bất tuyên.,中含幽意兩不宣。
"Ân cần tiêm thủ kinh phá mộng,",殷勤纖手驚破夢，
Trung tiêu tịch mịch tâm thê nhiên.,中宵寂寞心淒然。
"Tâm thê nhiên, trường diệc tuyệt.",心淒然，腸亦絕。
"Mị bất mị hề ngọc chẩm hàn,",寐不寐兮玉枕寒，
Dạ thâm dạ hề sương tự tuyết.,夜深夜兮霜似雪。
"Kính trung bất kiến song thuý mi,",鏡中不見雙翠眉，
Đài tiền không quải tiêm tiêm nguyệt.,台前空掛纖纖月。
"Tiêm tiêm nguyệt, doanh phục khuyết,",纖纖月，盈復缺，
Quyên quyên tự mi ý nan quyết.,娟娟似眉意難訣。
"Nguyện thử mi hề như thử nguyệt,",願此眉兮如此月，
Thiên lý vạn lý quang bất diệt.,千里萬里光不滅。
"Tương tiến tửu,",將進酒，
Tửu mãn kim khuất chi.,酒滿金屈巵。
"Khuyến quân thả ẩm mạc tu từ,",勸君且飲莫須辭，
Nhân sinh ưu dữ thân tương tuỳ.,人生憂與身相隨。
"Đoạ địa nhất thanh tiên thị đề,",墮地一聲先是啼，
Đỉnh đỉnh bách niên duy khủng trì.,鼎鼎百年惟恐遲。
"Công danh phú quý tu du thì,",功名富貴須臾時，
Hà dĩ giải chi duy thuần ly.,何以解之惟醇醨。
"Cổ nhân kim nhân bất tương tri,",古人今人不相知，
"Y Chu Giả Đổng giai trần nê,",伊周賈董皆塵泥，
Uyên Minh Thái Bạch chân long ly.,淵明太白真龍彲。
"Quân kim bất tuý tương yên vi,",君今不醉將焉為，
Quân kim bất tuý tương yên vi.,君今不醉將焉為。
"Thu phong khởi hề bạch vân phi,",秋風起兮白雲飛，
Thảo mộc hoàng lạc hề nhạn nam quy.,草木黃落兮雁南歸。
"Lan hữu tú hề cúc hữu phương,",蘭有秀兮菊有芳，
Hoài giai nhân hề bất năng vương.,懷佳人兮不能忘。
"Ngã hữu tửu hề vô đối ẩm,",我有酒兮無對飲，
Ngã hữu cầm hề vô tri âm.,我有琴兮無知音。
"Bất chước tửu hề bất minh cầm,",不酌酒兮不鳴琴，
Sổ bôi thanh mính hề cố nhân tâm.,數杯清茗兮故人心。
"Thu phong tích tích xuy Vu san,",秋風淅淅吹巫山，
Thượng lao hạ lao tu thuỷ quan.,上牢下牢修水關。
"Ngô tường Sở đà khiên bách trượng,",吳檣楚柁牽百丈，
Noãn hướng thần đô hàn vị hoàn.,暖向神都寒未還。
"Yếu lộ hà nhật bãi trường kích,",要路何日罷長戟，
Chiến tự Thanh Khương liên bách man.,戰自青羌連百蠻。
"Trung Ba bất tằng tiêu tức hảo,",中巴不曾消息好，
Minh truyền thú cổ trưởng vân gian.,暝傳戍鼓長雲間。
"Thu hoa thảm đạm thu thảo hoàng,",秋花慘淡秋草黃，
Cảnh cảnh thu đăng thu dạ trường.,耿耿秋燈秋夜長。
"Dĩ giác thu song thu bất tận,",已覺秋窗秋不盡，
Ná kham phong vũ trợ thê lương.,哪堪風雨助淒涼！
"Trợ thu phong vũ lai hà tốc,",助秋風雨來何速！
Kinh phá thu song thu mộng tục.,驚破秋窗秋夢續。
"Bão đắc thu tình bất nhẫn miên,",抱得秋情不忍眠，
Tự hướng thu bình di lệ chúc.,自向秋屏移淚燭。
"Lệ chúc dao dao nhược đoản kềnh,",淚燭搖搖箬短檠，
Khiên sầu chiếu hận động ly tình.,牽愁照恨動離情。
Thuỳ gia thu viện vô phong nhập?,誰家秋院無風入？
Hà xứ thu song vô vũ thanh?,何處秋窗無雨聲？
"La khâm bất nại thu phong lực,",羅衾不奈秋風力，
Tàn lậu thanh thôi thu vũ cấp.,殘漏聲催秋雨急。
"Liên tiêu mạch mạch phục sưu sưu,",連宵脈脈復颼颼，
Đăng tiền tự bạn ly nhân khấp.,燈前似伴離人泣。
"Hàn yên tiểu viện chuyển tiêu điều,",寒煙小院轉蕭條，
Sơ trúc hư song thì tích lịch.,疏竹虛窗時滴瀝。
"Bất tri phong vũ kỷ thì hưu,",不知風雨几時休，
Dĩ giao lệ sái song sa thấp.,已教淚洒窗紗濕。
"Cơ nhân hốt mộng phạn tắng dật,",飢人忽夢飯甑溢，
Mộng trung nhất bão bách ưu thất.,夢中一飽百憂失。
"Chỉ tri mộng bão bản lai không,",只知夢飽本來空，
Vị ngộ chân cơ định hà vật.,未悟真饑定何物。
"Ngã sinh vô điền thực phá nghiễn,",我生無田食破硯，
Nhĩ lai nghiễn khô ma bất xuất.,爾來硯枯磨不出。
"Khứ niên thái tuế không tại dậu,",去年太歲空在酉，
Bàng xá hồ tương bất dung khất.,傍舍壺漿不容乞。
"Kim niên hạn thế phục như thử,",今年旱勢復如此，
Tuế vãn hà dĩ kiềm ngô đột.,歲晚何以黔吾突。
"Thanh thiên đãng đãng hô bất văn,",青天蕩蕩呼不聞，
Huống dục khể thủ hào nê Phật.,況欲稽首號泥佛。
"Úng trung tích dịch vưu khả tiếu,",甕中蜥蜴尤可笑，
Kỳ kỳ mạch mạch hà đẳng trật.,跂跂脈脈何等秩。
